global_step,q,group_id,role,uid,data_source,k,group_success_rate,cost_all_mean,cost_correct_mean,cost_gap_correct,queries_all_mean,tokens_all_mean,turns_all_mean,call_index
94,0,258:114266,mixed,114266,hotpotqa,6,0.75,2.0,2.0,0.0,3.0,1898.75,3.0,258
94,0,259:62850,mixed,62850,nq,3,0.375,1.375,2.0,0.0,2.375,1326.0,2.375,259
94,0,260:90431,mixed,90431,hotpotqa,6,0.75,2.0,2.0,0.0,3.0,1817.0,3.0,260
95,0,261:89691,mixed,89691,hotpotqa,7,0.875,1.0,1.0,0.0,2.0,1216.0,2.0,261
95,0,262:152883,mixed,152883,hotpotqa,4,0.5,2.0,2.0,0.0,3.0,2057.5,3.0,262
95,0,262:161524,mixed,161524,hotpotqa,5,0.625,2.0,2.0,0.0,2.0,1261.625,3.0,262
95,0,262:157432,mixed,157432,hotpotqa,5,0.625,3.0,3.0,0.0,3.0,1994.125,4.0,262
95,0,262:64108,mixed,64108,nq,2,0.25,6.75,6.0,0.0,7.75,3801.75,7.75,262
95,0,262:20396,mixed,20396,nq,1,0.125,2.0,2.0,0.0,3.0,1758.0,3.0,262
95,0,262:149496,mixed,149496,hotpotqa,7,0.875,2.0,2.0,0.0,2.0,1193.0,3.0,262
95,0,262:102502,mixed,102502,hotpotqa,1,0.125,1.0,1.0,0.0,2.0,1358.25,2.0,262
95,0,262:38101,mixed,38101,nq,7,0.875,2.5,2.0,0.0,3.5,2192.875,3.5,262
95,0,264:63167,mixed,63167,nq,5,0.625,1.0,1.0,0.0,1.0,812.25,2.0,264
95,0,264:87046,mixed,87046,hotpotqa,2,0.25,2.0,2.0,0.0,2.0,1272.375,3.0,264
95,0,264:147599,mixed,147599,hotpotqa,3,0.375,3.0,3.0,0.0,3.0,1947.125,4.0,264
95,0,264:34882,mixed,34882,nq,3,0.375,1.0,1.0,0.0,2.0,1278.875,2.0,264
95,0,264:137596,mixed,137596,hotpotqa,7,0.875,2.0,2.0,0.0,2.0,1374.5,3.0,264
95,0,264:31800,mixed,31800,nq,1,0.125,4.0,4.0,0.0,5.0,3168.75,5.0,264
95,0,265:155392,mixed,155392,hotpotqa,2,0.25,2.0,2.0,0.0,2.875,1833.75,3.0,265
95,0,265:82373,mixed,82373,hotpotqa,6,0.75,1.0,1.0,0.0,2.0,1383.25,2.0,265
95,0,265:13430,mixed,13430,nq,1,0.125,2.0,2.0,0.0,2.0,1301.0,3.0,265
95,0,265:35286,mixed,35286,nq,7,0.875,1.0,1.0,0.0,2.0,1135.125,2.0,265
95,0,265:1672,mixed,1672,nq,7,0.875,3.25,2.7142857142857144,2.0,3.25,2278.375,4.25,265
95,0,266:76571,mixed,76571,nq,6,0.75,1.25,1.0,0.0,2.25,1267.0,2.25,266
95,0,266:152722,mixed,152722,hotpotqa,7,0.875,1.0,1.0,0.0,2.0,1241.0,2.0,266
95,0,266:48004,mixed,48004,nq,1,0.125,1.125,2.0,0.0,1.125,773.75,2.125,266
95,0,267:150389,mixed,150389,hotpotqa,7,0.875,1.0,1.0,0.0,2.0,1255.75,2.0,267
95,0,267:103872,mixed,103872,hotpotqa,5,0.625,3.875,2.0,2.0,4.875,2395.0,4.875,267
95,0,267:40162,mixed,40162,nq,7,0.875,2.0,2.0,0.0,3.0,1912.0,3.0,267
95,0,268:101289,mixed,101289,hotpotqa,6,0.75,2.75,3.0,0.0,3.75,2320.0,3.75,268
95,0,268:102947,mixed,102947,hotpotqa,4,0.5,3.0,3.0,0.0,3.0,1872.0,4.0,268
95,0,268:120747,mixed,120747,hotpotqa,1,0.125,1.0,1.0,0.0,3.0,1834.0,2.0,268
95,0,268:48728,mixed,48728,nq,4,0.5,2.0,2.0,0.0,2.0,1381.0,3.0,268
95,0,268:151196,mixed,151196,hotpotqa,5,0.625,1.0,1.0,0.0,2.0,1404.25,2.0,268
95,0,268:75328,mixed,75328,nq,6,0.75,3.25,3.0,0.0,4.125,2681.375,4.25,268
96,0,269:17310,mixed,17310,nq,7,0.875,1.0,1.0,0.0,1.0,731.25,2.0,269
96,0,269:109203,mixed,109203,hotpotqa,7,0.875,2.0,2.0,0.0,2.0,1248.75,3.0,269
96,0,270:142061,mixed,142061,hotpotqa,7,0.875,1.375,1.2857142857142858,1.0,2.375,1435.25,2.375,270
96,0,271:168750,mixed,168750,hotpotqa,4,0.5,2.0,2.0,0.0,3.0,1783.5,3.0,271
96,0,271:26558,mixed,26558,nq,1,0.125,1.125,2.0,0.0,1.125,832.875,2.125,271
96,0,271:144014,mixed,144014,hotpotqa,7,0.875,2.0,2.0,0.0,3.0,2002.625,3.0,271
96,0,271:52268,mixed,52268,nq,3,0.375,6.125,4.666666666666667,2.0,6.125,3930.25,7.125,271
96,0,272:39091,mixed,39091,nq,3,0.375,1.0,1.0,0.0,2.0,1248.25,2.0,272
96,0,272:105561,mixed,105561,hotpotqa,7,0.875,1.0,1.0,0.0,1.0,714.875,2.0,272
96,0,272:130458,mixed,130458,hotpotqa,6,0.75,3.0,3.0,0.0,3.0,1956.0,4.0,272
96,0,272:103634,mixed,103634,hotpotqa,3,0.375,2.375,3.0,0.0,2.375,1576.25,3.375,272
96,0,273:127197,mixed,127197,hotpotqa,4,0.5,2.0,2.0,0.0,3.0,2000.0,3.0,273
96,0,273:126018,mixed,126018,hotpotqa,7,0.875,2.0,2.0,0.0,2.0,1186.625,3.0,273
96,0,273:91638,mixed,91638,hotpotqa,2,0.25,3.0,3.0,0.0,3.0,2024.0,4.0,273
96,0,273:101381,mixed,101381,hotpotqa,6,0.75,1.75,2.0,0.0,2.75,1715.0,2.75,273
96,0,273:22277,mixed,22277,nq,5,0.625,3.375,4.2,1.0,4.375,2429.0,4.375,273
96,0,273:104303,mixed,104303,hotpotqa,7,0.875,3.0,3.0,0.0,3.0,2249.5,4.0,273
96,0,274:11431,mixed,11431,nq,2,0.25,2.0,2.0,0.0,2.25,1308.25,3.0,274
96,0,274:150551,mixed,150551,hotpotqa,2,0.25,3.375,4.0,0.0,3.375,2082.0,4.375,274
96,0,274:52920,mixed,52920,nq,7,0.875,1.0,1.0,0.0,1.0,789.125,2.0,274
96,0,274:32549,mixed,32549,nq,2,0.25,1.0,1.0,0.0,1.0,695.75,2.0,274
96,0,275:73521,mixed,73521,nq,5,0.625,1.0,1.0,0.0,2.0,1219.125,2.0,275
96,0,277:84495,mixed,84495,hotpotqa,7,0.875,2.0,2.0,0.0,2.0,1308.875,3.0,277
96,0,277:47014,mixed,47014,nq,7,0.875,1.0,1.0,0.0,1.0,734.0,2.0,277
96,0,277:6715,mixed,6715,nq,7,0.875,1.125,1.0,0.0,3.125,1928.625,2.125,277
96,0,277:88079,mixed,88079,hotpotqa,2,0.25,3.5,4.0,0.0,4.5,2734.5,4.5,277
96,0,277:117343,mixed,117343,hotpotqa,3,0.375,1.0,1.0,0.0,1.375,889.5,2.0,277
96,0,277:124013,mixed,124013,hotpotqa,2,0.25,2.125,2.5,1.0,2.125,1380.375,3.125,277
96,0,278:155953,mixed,155953,hotpotqa,5,0.625,2.0,2.0,0.0,2.0,1313.0,3.0,278
96,0,278:71551,mixed,71551,nq,3,0.375,1.0,1.0,0.0,2.0,1283.375,2.0,278
96,0,279:94770,mixed,94770,hotpotqa,5,0.625,2.0,2.0,0.0,3.0,1773.75,3.0,279
96,0,279:27051,mixed,27051,nq,5,0.625,1.375,1.0,0.0,2.0,1250.0,2.375,279
97,0,280:70679,mixed,70679,nq,5,0.625,4.0,4.0,0.0,4.0,2374.5,5.0,280
97,0,280:41239,mixed,41239,nq,7,0.875,1.0,1.0,0.0,2.0,1366.375,2.0,280
97,0,280:16561,mixed,16561,nq,1,0.125,4.0,3.0,0.0,5.0,2873.5,5.0,280
97,0,281:100156,mixed,100156,hotpotqa,5,0.625,2.0,2.0,0.0,2.0,1432.25,3.0,281
97,0,282:155755,mixed,155755,hotpotqa,7,0.875,2.0,2.0,0.0,2.0,1199.375,3.0,282
97,0,282:67714,mixed,67714,nq,2,0.25,3.0,3.0,0.0,3.0,1930.5,4.0,282
97,0,282:107375,mixed,107375,hotpotqa,7,0.875,2.0,2.0,0.0,2.0,1224.125,3.0,282
97,0,282:145259,mixed,145259,hotpotqa,7,0.875,2.0,2.0,0.0,2.0,1369.125,3.0,282
97,0,282:49567,mixed,49567,nq,5,0.625,2.0,2.0,0.0,3.0,1988.75,3.0,282
97,0,283:125094,mixed,125094,hotpotqa,7,0.875,2.0,2.0,0.0,2.0,1391.125,3.0,283
97,0,283:44634,mixed,44634,nq,6,0.75,2.25,2.0,0.0,3.25,2072.75,3.25,283
97,0,283:62996,mixed,62996,nq,7,0.875,2.375,2.2857142857142856,1.0,3.375,2043.625,3.375,283
97,0,283:97416,mixed,97416,hotpotqa,6,0.75,3.25,4.0,0.0,4.25,2671.75,4.25,283
97,0,283:155892,mixed,155892,hotpotqa,6,0.75,1.0,1.0,0.0,1.0,829.25,2.0,283
97,0,283:14764,mixed,14764,nq,4,0.5,1.0,1.0,0.0,2.0,1307.75,2.0,283
97,0,284:18535,mixed,18535,nq,5,0.625,3.0,3.0,0.0,3.0,1887.0,4.0,284
97,0,284:15953,mixed,15953,nq,3,0.375,2.0,2.0,0.0,2.375,1561.125,3.0,284
97,0,284:117043,mixed,117043,hotpotqa,1,0.125,2.125,3.0,0.0,2.125,1482.375,3.125,284
97,0,285:82567,mixed,82567,hotpotqa,5,0.625,2.0,2.0,0.0,2.0,1454.5,3.0,285
97,0,285:6463,mixed,6463,nq,1,0.125,2.0,2.0,0.0,2.0,1413.875,3.0,285
97,0,286:161217,mixed,161217,hotpotqa,2,0.25,5.5,3.0,0.0,6.5,4156.5,6.5,286
97,0,286:76638,mixed,76638,nq,7,0.875,1.875,2.0,0.0,2.875,1796.5,2.875,286
97,0,286:26385,mixed,26385,nq,7,0.875,1.25,1.0,0.0,1.25,931.0,2.25,286
97,0,286:17476,mixed,17476,nq,4,0.5,1.0,1.0,0.0,2.0,1300.5,2.0,286
97,0,287:139944,mixed,139944,hotpotqa,2,0.25,1.0,1.0,0.0,2.0,1319.25,2.0,287
97,0,287:151713,mixed,151713,hotpotqa,6,0.75,2.25,2.0,0.0,3.25,1579.0,3.25,287
97,0,287:9633,mixed,9633,nq,5,0.625,3.0,3.0,0.0,3.0,1929.875,4.0,287
97,0,288:87510,mixed,87510,hotpotqa,5,0.625,3.0,3.0,0.0,4.0,2611.625,4.0,288
97,0,289:158805,mixed,158805,hotpotqa,1,0.125,1.0,1.0,0.0,1.0,867.125,2.0,289
97,0,289:132908,mixed,132908,hotpotqa,7,0.875,2.0,2.0,0.0,2.0,1322.875,3.0,289
97,0,290:28116,mixed,28116,nq,3,0.375,1.0,1.0,0.0,2.0,1334.0,2.0,290
97,0,290:132573,mixed,132573,hotpotqa,2,0.25,4.0,4.0,0.0,4.0,2474.25,5.0,290
98,0,291:106959,mixed,106959,hotpotqa,1,0.125,1.0,1.0,0.0,2.0,1201.875,2.0,291
98,0,291:109676,mixed,109676,hotpotqa,5,0.625,1.0,1.0,0.0,1.0,695.375,2.0,291
98,0,291:136704,mixed,136704,hotpotqa,4,0.5,1.0,1.0,0.0,2.0,1294.5,2.0,291
98,0,292:107072,mixed,107072,hotpotqa,7,0.875,3.125,3.0,0.0,3.125,1970.5,4.125,292
98,0,292:104043,mixed,104043,hotpotqa,3,0.375,2.0,2.0,0.0,2.0,1338.75,3.0,292
98,0,292:50653,mixed,50653,nq,7,0.875,1.5,1.4285714285714286,1.0,2.5,1380.125,2.5,292
98,0,293:89779,mixed,89779,hotpotqa,2,0.25,2.0,2.0,0.0,2.0,1277.5,3.0,293
98,0,293:102281,mixed,102281,hotpotqa,5,0.625,2.0,2.0,0.0,3.0,1996.875,3.0,293
98,0,293:62613,mixed,62613,nq,6,0.75,1.0,1.0,0.0,2.0,1256.0,2.0,293
98,0,294:50856,mixed,50856,nq,4,0.5,3.0,3.0,0.0,4.0,2397.5,4.0,294
98,0,294:45638,mixed,45638,nq,5,0.625,1.0,1.0,0.0,2.0,1342.875,2.0,294
98,0,294:159735,mixed,159735,hotpotqa,7,0.875,1.0,1.0,0.0,2.0,1098.875,2.0,294
98,0,294:159027,mixed,159027,hotpotqa,6,0.75,2.0,2.0,0.0,2.0,1639.0,3.0,294
98,0,294:3563,mixed,3563,nq,5,0.625,1.0,1.0,0.0,1.375,979.0,2.0,294
98,0,294:65965,mixed,65965,nq,5,0.625,2.5,3.0,0.0,3.5,1739.125,3.5,294
98,0,294:31691,mixed,31691,nq,7,0.875,1.0,1.0,0.0,2.0,1243.875,2.0,294
98,0,294:94385,mixed,94385,hotpotqa,6,0.75,1.0,1.0,0.0,2.0,1383.25,2.0,294
98,0,295:45999,mixed,45999,nq,5,0.625,1.0,1.0,0.0,2.0,1441.625,2.0,295
98,0,295:60003,mixed,60003,nq,1,0.125,1.0,1.0,0.0,2.0,1092.75,2.0,295
98,0,295:143722,mixed,143722,hotpotqa,5,0.625,3.0,3.0,0.0,3.0,1845.25,4.0,295
98,0,296:150928,mixed,150928,hotpotqa,3,0.375,3.0,3.0,0.0,4.0,2679.625,4.0,296
98,0,296:148275,mixed,148275,hotpotqa,7,0.875,1.0,1.0,0.0,2.0,1188.0,2.0,296
98,0,296:65622,mixed,65622,nq,4,0.5,1.0,1.0,0.0,2.0,1228.0,2.0,296
98,0,297:74970,mixed,74970,nq,1,0.125,2.0,2.0,0.0,2.0,1306.75,3.0,297
98,0,297:155040,mixed,155040,hotpotqa,2,0.25,2.0,2.0,0.0,2.0,1257.75,3.0,297
98,0,297:121677,mixed,121677,hotpotqa,5,0.625,2.0,2.0,0.0,2.0,1311.375,3.0,297
98,0,297:14611,mixed,14611,nq,1,0.125,2.0,2.0,0.0,3.0,1820.0,3.0,297
98,0,298:43195,mixed,43195,nq,1,0.125,1.0,1.0,0.0,3.0,1803.5,2.0,298
98,0,298:164459,mixed,164459,hotpotqa,2,0.25,4.0,4.0,0.0,4.0,2429.0,5.0,298
98,0,299:33269,mixed,33269,nq,6,0.75,3.0,3.0,0.0,3.0,1876.5,4.0,299
98,0,300:122158,mixed,122158,hotpotqa,5,0.625,1.375,1.0,0.0,1.375,1083.25,2.375,300
98,0,300:119067,mixed,119067,hotpotqa,2,0.25,1.0,1.0,0.0,2.0,1310.0,2.0,300
99,0,301:8791,mixed,8791,nq,4,0.5,1.0,1.0,0.0,1.0,781.0,2.0,301
99,0,301:61557,mixed,61557,nq,7,0.875,1.0,1.0,0.0,2.0,1196.125,2.0,301
99,0,302:108773,mixed,108773,hotpotqa,5,0.625,3.375,3.2,1.0,4.375,2427.625,4.375,302
99,0,303:126547,mixed,126547,hotpotqa,1,0.125,1.0,1.0,0.0,3.0,1809.625,2.0,303
99,0,303:21141,mixed,21141,nq,2,0.25,1.25,2.0,0.0,1.25,1013.375,2.25,303
99,0,304:160324,mixed,160324,hotpotqa,1,0.125,1.0,1.0,0.0,2.0,1255.625,2.0,304
99,0,304:84602,mixed,84602,hotpotqa,7,0.875,2.0,2.0,0.0,2.0,1252.25,3.0,304
99,0,304:158669,mixed,158669,hotpotqa,1,0.125,4.125,3.0,0.0,5.125,3046.625,5.125,304
99,0,304:50362,mixed,50362,nq,6,0.75,4.375,4.0,0.0,4.375,2896.625,5.375,304
99,0,305:156231,mixed,156231,hotpotqa,7,0.875,5.0,5.0,0.0,5.0,3054.375,6.0,305
99,0,305:114042,mixed,114042,hotpotqa,1,0.125,2.0,2.0,0.0,3.0,1922.875,3.0,305
99,0,306:152575,mixed,152575,hotpotqa,5,0.625,2.0,2.0,0.0,2.0,1293.375,3.0,306
99,0,307:150807,mixed,150807,hotpotqa,3,0.375,2.0,2.0,0.0,3.0,1915.25,3.0,307
99,0,308:161952,mixed,161952,hotpotqa,1,0.125,2.125,3.0,0.0,2.125,1410.75,3.125,308
99,0,309:154205,mixed,154205,hotpotqa,3,0.375,3.25,4.0,0.0,3.375,2233.75,4.25,309
99,0,309:141150,mixed,141150,hotpotqa,4,0.5,1.5,2.0,0.0,2.0,1259.0,2.5,309
99,0,309:16490,mixed,16490,nq,6,0.75,1.0,1.0,0.0,2.0,1220.0,2.0,309
99,0,309:122339,mixed,122339,hotpotqa,7,0.875,2.0,2.0,0.0,3.0,2115.5,3.0,309
99,0,310:112873,mixed,112873,hotpotqa,4,0.5,3.0,2.0,0.0,4.0,2358.5,4.0,310
99,0,311:81439,mixed,81439,hotpotqa,1,0.125,1.125,2.0,0.0,2.125,1348.75,2.125,311
99,0,311:91323,mixed,91323,hotpotqa,7,0.875,1.125,1.0,0.0,1.125,907.625,2.125,311
99,0,311:135099,mixed,135099,hotpotqa,7,0.875,1.0,1.0,0.0,2.0,1257.875,2.0,311
99,0,312:68587,mixed,68587,nq,6,0.75,2.25,2.0,0.0,2.25,1401.5,3.25,312
99,0,312:139175,mixed,139175,hotpotqa,5,0.625,2.125,2.0,0.0,2.125,1602.875,3.125,312
99,0,312:59862,mixed,59862,nq,7,0.875,2.0,2.0,0.0,2.0,1265.375,3.0,312
99,0,312:63133,mixed,63133,nq,5,0.625,4.5,4.6,1.0,4.5,3053.125,5.5,312
99,0,312:113613,mixed,113613,hotpotqa,1,0.125,2.0,2.0,0.0,3.0,1798.75,3.0,312
99,0,313:49938,mixed,49938,nq,4,0.5,4.0,5.0,0.0,4.0,2660.875,5.0,313
99,0,313:126459,mixed,126459,hotpotqa,3,0.375,3.5,3.0,0.0,3.5,2489.625,4.5,313
99,0,313:138083,mixed,138083,hotpotqa,2,0.25,2.5,1.0,0.0,4.5,2329.875,3.5,313
99,0,314:162520,mixed,162520,hotpotqa,7,0.875,1.0,1.0,0.0,2.0,1222.625,2.0,314
99,0,314:147577,mixed,147577,hotpotqa,2,0.25,3.5,5.0,0.0,3.5,2160.0,4.5,314
100,0,315:22205,mixed,22205,nq,2,0.25,5.0,5.0,0.0,5.0,2782.0,6.0,315
100,0,315:63092,mixed,63092,nq,1,0.125,2.0,2.0,0.0,2.0,1266.75,3.0,315
100,0,316:146364,mixed,146364,hotpotqa,7,0.875,2.125,2.0,0.0,2.125,1256.25,3.125,316
100,0,317:82122,mixed,82122,hotpotqa,3,0.375,1.0,1.0,0.0,2.0,1259.5,2.0,317
100,0,318:129828,mixed,129828,hotpotqa,6,0.75,1.25,1.0,0.0,2.25,1378.0,2.25,318
100,0,318:115808,mixed,115808,hotpotqa,3,0.375,1.0,1.0,0.0,1.625,1206.625,2.0,318
100,0,318:107778,mixed,107778,hotpotqa,3,0.375,2.0,2.0,0.0,2.0,1268.25,3.0,318
100,0,318:97371,mixed,97371,hotpotqa,6,0.75,2.0,2.0,0.0,3.0,1980.75,3.0,318
100,0,318:127777,mixed,127777,hotpotqa,7,0.875,1.75,1.8571428571428572,1.0,2.75,1902.75,2.75,318
100,0,319:76435,mixed,76435,nq,7,0.875,1.0,1.0,0.0,2.0,1446.375,2.0,319
100,0,319:166388,mixed,166388,hotpotqa,7,0.875,1.125,1.0,0.0,2.125,1303.625,2.125,319
100,0,319:156921,mixed,156921,hotpotqa,4,0.5,4.0,4.0,0.0,4.0,2472.5,5.0,319
100,0,319:166589,mixed,166589,hotpotqa,6,0.75,3.0,3.0,0.0,3.0,1862.0,4.0,319
100,0,320:138720,mixed,138720,hotpotqa,5,0.625,2.0,2.0,0.0,3.0,1717.625,3.0,320
100,0,320:89252,mixed,89252,hotpotqa,2,0.25,6.0,3.0,0.0,6.0,3675.5,7.0,320
100,0,320:41836,mixed,41836,nq,5,0.625,2.0,2.0,0.0,2.0,1404.25,3.0,320
100,0,320:1261,mixed,1261,nq,2,0.25,3.125,3.5,1.0,3.125,2215.625,4.125,320
100,0,321:92925,mixed,92925,hotpotqa,1,0.125,4.0,4.0,0.0,4.0,2403.5,5.0,321
100,0,321:149725,mixed,149725,hotpotqa,1,0.125,2.0,2.0,0.0,2.0,1357.0,3.0,321
100,0,321:11956,mixed,11956,nq,4,0.5,1.0,1.0,0.0,1.0,702.5,2.0,321
100,0,321:16545,mixed,16545,nq,3,0.375,1.0,1.0,0.0,2.0,1402.625,2.0,321
100,0,321:27366,mixed,27366,nq,1,0.125,4.0,4.0,0.0,4.0,2598.875,5.0,321
100,0,321:63829,mixed,63829,nq,5,0.625,2.0,2.0,0.0,2.0,1235.125,3.0,321
100,0,321:35059,mixed,35059,nq,7,0.875,2.0,2.0,0.0,2.0,1147.5,3.0,321
100,0,322:75343,mixed,75343,nq,1,0.125,1.875,1.0,0.0,2.0,1207.375,2.875,322
100,0,322:52503,mixed,52503,nq,1,0.125,1.0,1.0,0.0,3.0,1747.5,2.0,322
100,0,322:123179,mixed,123179,hotpotqa,4,0.5,2.0,2.0,0.0,3.0,2045.5,3.0,322
100,0,323:141899,mixed,141899,hotpotqa,4,0.5,2.125,3.25,3.0,3.125,2137.75,3.125,323
100,0,323:87680,mixed,87680,hotpotqa,7,0.875,2.0,2.0,0.0,2.0,1332.625,3.0,323
100,0,323:41642,mixed,41642,nq,5,0.625,1.625,2.0,0.0,2.625,1889.25,2.625,323
100,0,324:41514,mixed,41514,nq,4,0.5,1.0,1.0,0.0,1.0,778.0,2.0,324
100,0,324:30842,mixed,30842,nq,2,0.25,4.25,5.0,0.0,4.25,2648.125,5.25,324
101,0,325:21173,mixed,21173,nq,1,0.125,2.25,4.0,0.0,2.25,1325.875,3.25,325
101,0,325:168152,mixed,168152,hotpotqa,1,0.125,1.0,1.0,0.0,2.0,1414.625,2.0,325
101,0,326:59857,mixed,59857,nq,1,0.125,1.875,1.0,0.0,1.875,1274.375,2.875,326
101,0,326:22861,mixed,22861,nq,5,0.625,3.375,3.0,0.0,3.375,2133.875,4.375,326
101,0,326:136792,mixed,136792,hotpotqa,5,0.625,2.0,2.0,0.0,3.0,1815.0,3.0,326
101,0,327:68968,mixed,68968,nq,3,0.375,2.0,2.0,0.0,2.0,1435.875,3.0,327
101,0,327:147888,mixed,147888,hotpotqa,3,0.375,1.0,1.0,0.0,2.0,1528.375,2.0,327
101,0,327:59432,mixed,59432,nq,7,0.875,1.0,1.0,0.0,2.0,1353.5,2.0,327
101,0,327:55668,mixed,55668,nq,6,0.75,1.0,1.0,0.0,1.0,768.75,2.0,327
101,0,327:59498,mixed,59498,nq,3,0.375,1.0,1.0,0.0,1.75,982.125,2.0,327
101,0,327:58297,mixed,58297,nq,3,0.375,1.0,1.0,0.0,2.0,1149.5,2.0,327
101,0,327:103994,mixed,103994,hotpotqa,5,0.625,1.0,1.0,0.0,4.0,2249.0,2.0,327
101,0,328:17296,mixed,17296,nq,3,0.375,2.875,2.0,0.0,3.875,2568.0,3.875,328
101,0,328:157152,mixed,157152,hotpotqa,6,0.75,2.0,2.0,0.0,2.0,1349.5,3.0,328
101,0,328:99499,mixed,99499,hotpotqa,5,0.625,1.0,1.0,0.0,3.0,1739.625,2.0,328
101,0,329:69888,mixed,69888,nq,7,0.875,1.0,1.0,0.0,2.0,1214.25,2.0,329
101,0,329:103568,mixed,103568,hotpotqa,3,0.375,1.0,1.0,0.0,3.0,1911.5,2.0,329
101,0,329:96718,mixed,96718,hotpotqa,4,0.5,4.75,4.0,0.0,5.125,3004.625,5.75,329
101,0,329:38938,mixed,38938,nq,1,0.125,1.0,1.0,0.0,2.0,1300.875,2.0,329
101,0,329:133510,mixed,133510,hotpotqa,2,0.25,3.0,3.0,0.0,4.0,2431.375,4.0,329
101,0,331:50433,mixed,50433,nq,3,0.375,2.0,2.0,0.0,8.625,4604.25,3.0,331
101,0,331:14729,mixed,14729,nq,1,0.125,1.125,2.0,0.0,2.125,1308.875,2.125,331
101,0,331:90162,mixed,90162,hotpotqa,7,0.875,2.0,2.0,0.0,2.0,1308.25,3.0,331
101,0,331:161731,mixed,161731,hotpotqa,7,0.875,1.0,1.0,0.0,2.0,1185.25,2.0,331
101,0,332:75893,mixed,75893,nq,2,0.25,1.0,1.0,0.0,1.0,666.625,2.0,332
101,0,332:107404,mixed,107404,hotpotqa,2,0.25,1.0,1.0,0.0,2.0,1359.75,2.0,332
101,0,332:62003,mixed,62003,nq,5,0.625,2.0,2.0,0.0,2.0,1332.125,3.0,332
101,0,332:87707,mixed,87707,hotpotqa,6,0.75,1.75,2.0,0.0,2.0,1376.75,2.75,332
101,0,333:62548,mixed,62548,nq,3,0.375,2.0,2.0,0.0,3.0,2068.0,3.0,333
101,0,333:107725,mixed,107725,hotpotqa,5,0.625,2.0,2.0,0.0,3.0,2017.25,3.0,333
101,0,333:25403,mixed,25403,nq,1,0.125,4.125,5.0,0.0,4.125,2585.375,5.125,333
101,0,333:60590,mixed,60590,nq,5,0.625,2.0,2.0,0.0,2.0,1387.25,3.0,333
102,0,334:151613,mixed,151613,hotpotqa,1,0.125,3.0,3.0,0.0,4.0,2416.625,4.0,334
102,0,334:26887,mixed,26887,nq,5,0.625,2.0,2.0,0.0,2.0,1393.5,3.0,334
102,0,334:149615,mixed,149615,hotpotqa,4,0.5,2.0,2.0,0.0,2.0,1220.5,3.0,334
102,0,334:114666,mixed,114666,hotpotqa,3,0.375,3.0,3.0,0.0,4.0,2645.5,4.0,334
102,0,334:35858,mixed,35858,nq,2,0.25,1.125,1.0,0.0,2.125,1370.125,2.125,334
102,0,335:49250,mixed,49250,nq,2,0.25,1.0,1.0,0.0,1.0,831.75,2.0,335
102,0,335:162681,mixed,162681,hotpotqa,7,0.875,2.125,2.0,0.0,2.125,1556.5,3.125,335
102,0,335:81354,mixed,81354,hotpotqa,1,0.125,1.0,1.0,0.0,2.0,1310.625,2.0,335
102,0,335:4470,mixed,4470,nq,2,0.25,2.625,4.5,3.0,3.625,2245.875,3.625,335
102,0,335:125641,mixed,125641,hotpotqa,2,0.25,1.25,2.0,0.0,2.25,1433.25,2.25,335
102,0,336:136433,mixed,136433,hotpotqa,3,0.375,4.0,4.0,0.0,5.0,3392.25,5.0,336
102,0,336:168167,mixed,168167,hotpotqa,1,0.125,2.0,2.0,0.0,3.0,2049.125,3.0,336
102,0,336:3900,mixed,3900,nq,4,0.5,3.25,3.5,1.0,3.25,1959.75,4.25,336
102,0,337:30636,mixed,30636,nq,5,0.625,1.0,1.0,0.0,2.0,1298.5,2.0,337
102,0,337:154738,mixed,154738,hotpotqa,1,0.125,1.875,1.0,0.0,2.875,1789.125,2.875,337
102,0,337:90096,mixed,90096,hotpotqa,1,0.125,2.375,3.0,0.0,6.375,3710.875,3.375,337
102,0,337:86435,mixed,86435,hotpotqa,3,0.375,1.0,1.0,0.0,2.0,1347.5,2.0,337
102,0,337:61150,mixed,61150,nq,4,0.5,1.0,1.0,0.0,3.0,2112.375,2.0,337
102,0,338:33897,mixed,33897,nq,5,0.625,2.625,3.0,0.0,2.625,1715.375,3.625,338
102,0,338:138457,mixed,138457,hotpotqa,5,0.625,2.0,2.0,0.0,3.0,1913.25,3.0,338
102,0,339:132313,mixed,132313,hotpotqa,5,0.625,2.0,2.0,0.0,3.0,1930.25,3.0,339
102,0,339:64693,mixed,64693,nq,3,0.375,4.875,4.0,3.0,4.875,3407.375,5.875,339
102,0,339:953,mixed,953,nq,5,0.625,1.0,1.0,0.0,2.0,1234.625,2.0,339
102,0,339:125208,mixed,125208,hotpotqa,1,0.125,5.0,5.0,0.0,5.0,2836.375,6.0,339
102,0,340:107399,mixed,107399,hotpotqa,7,0.875,1.0,1.0,0.0,2.0,1279.375,2.0,340
102,0,340:103900,mixed,103900,hotpotqa,7,0.875,3.0,3.0,0.0,4.0,2553.5,4.0,340
102,0,340:90956,mixed,90956,hotpotqa,6,0.75,1.75,2.0,0.0,2.0,1402.0,2.75,340
102,0,341:135509,mixed,135509,hotpotqa,7,0.875,3.0,3.0,0.0,4.0,2636.875,4.0,341
102,0,341:126542,mixed,126542,hotpotqa,3,0.375,4.25,3.0,0.0,5.25,3452.375,5.25,341
