global_step,q,group_id,role,uid,data_source,k,group_success_rate,cost_all_mean,cost_correct_mean,cost_gap_correct,queries_all_mean,tokens_all_mean,turns_all_mean,call_index
108,0,394:20212,mixed,20212,nq,1,0.125,4.875,5.0,0.0,5.375,3173.375,5.875,394
108,0,394:52282,mixed,52282,nq,4,0.5,3.0,3.0,0.0,3.0,1913.875,4.0,394
108,0,395:2245,mixed,2245,nq,2,0.25,1.0,1.0,0.0,3.0,1768.0,2.0,395
108,0,395:56735,mixed,56735,nq,1,0.125,1.0,1.0,0.0,2.0,1147.625,2.0,395
108,0,395:124669,mixed,124669,hotpotqa,5,0.625,3.625,4.0,0.0,3.625,2296.0,4.625,395
108,0,395:71164,mixed,71164,nq,4,0.5,3.0,3.0,0.0,3.0,1767.0,4.0,395
108,0,396:52289,mixed,52289,nq,2,0.25,1.0,1.0,0.0,1.0,800.5,2.0,396
108,0,396:163596,mixed,163596,hotpotqa,1,0.125,2.875,2.0,0.0,3.875,2372.375,3.875,396
108,0,396:155785,mixed,155785,hotpotqa,4,0.5,2.0,2.0,0.0,2.0,1359.0,3.0,396
108,0,396:89576,mixed,89576,hotpotqa,1,0.125,3.625,4.0,0.0,5.375,3104.375,4.625,396
108,0,397:161366,mixed,161366,hotpotqa,6,0.75,4.75,4.0,0.0,5.75,3795.25,5.75,397
108,0,397:82314,mixed,82314,hotpotqa,6,0.75,1.75,2.0,0.0,2.75,1809.875,2.75,397
108,0,397:141156,mixed,141156,hotpotqa,2,0.25,1.0,1.0,0.0,2.0,1284.5,2.0,397
108,1,390:39778,mixed,39778,nq,5,0.625,1.0,1.0,0.0,2.0,1281.625,2.0,390
108,1,390:51809,mixed,51809,nq,2,0.25,1.0,1.0,0.0,2.0,1136.5,2.0,390
108,1,390:91491,mixed,91491,hotpotqa,7,0.875,3.0,3.2857142857142856,3.0,4.0,2525.375,4.0,390
108,1,390:150616,mixed,150616,hotpotqa,1,0.125,2.0,2.0,0.0,2.0,1362.125,3.0,390
108,1,390:106757,mixed,106757,hotpotqa,3,0.375,2.0,2.0,0.0,3.0,1861.5,3.0,390
108,1,390:114441,mixed,114441,hotpotqa,6,0.75,1.0,1.0,0.0,1.0,798.5,2.0,390
108,1,391:2944,mixed,2944,nq,7,0.875,1.125,1.0,0.0,2.0,1167.625,2.125,391
108,1,391:67465,mixed,67465,nq,7,0.875,2.0,2.0,0.0,2.0,1259.375,3.0,391
108,1,392:46623,mixed,46623,nq,3,0.375,1.625,1.0,0.0,2.625,1706.5,2.625,392
108,1,392:142316,mixed,142316,hotpotqa,2,0.25,3.25,4.0,0.0,3.25,2009.75,4.25,392
108,1,393:131683,mixed,131683,hotpotqa,4,0.5,2.5,3.0,0.0,4.0,2428.25,3.5,393
108,1,393:145178,mixed,145178,hotpotqa,1,0.125,3.0,3.0,0.0,4.0,2351.25,4.0,393
108,1,393:41333,mixed,41333,nq,1,0.125,1.875,1.0,0.0,1.875,1073.375,2.875,393
108,1,393:155687,mixed,155687,hotpotqa,4,0.5,1.0,1.0,0.0,2.0,1428.25,2.0,393
108,1,393:65486,mixed,65486,nq,1,0.125,1.0,1.0,0.0,2.0,1250.75,2.0,393
108,1,393:130317,mixed,130317,hotpotqa,3,0.375,3.0,3.0,0.0,3.0,1948.875,4.0,393
108,1,394:57042,mixed,57042,nq,5,0.625,2.0,2.0,0.0,2.0,1254.5,3.0,394
108,1,394:94617,mixed,94617,hotpotqa,7,0.875,3.0,3.0,0.0,3.0,2149.5,4.0,394
108,1,394:116358,mixed,116358,hotpotqa,5,0.625,2.0,2.0,0.0,3.0,1906.75,3.0,394
108,1,394:20212,mixed,20212,nq,1,0.125,4.875,5.0,0.0,5.375,3173.375,5.875,394
108,1,394:52282,mixed,52282,nq,4,0.5,3.0,3.0,0.0,3.0,1913.875,4.0,394
108,1,395:2245,mixed,2245,nq,2,0.25,1.0,1.0,0.0,3.0,1768.0,2.0,395
108,1,395:56735,mixed,56735,nq,1,0.125,1.0,1.0,0.0,2.0,1147.625,2.0,395
108,1,395:124669,mixed,124669,hotpotqa,5,0.625,3.625,4.0,0.0,3.625,2296.0,4.625,395
108,1,395:71164,mixed,71164,nq,4,0.5,3.0,3.0,0.0,3.0,1767.0,4.0,395
108,1,396:52289,mixed,52289,nq,2,0.25,1.0,1.0,0.0,1.0,800.5,2.0,396
108,1,396:163596,mixed,163596,hotpotqa,1,0.125,2.875,2.0,0.0,3.875,2372.375,3.875,396
108,1,396:155785,mixed,155785,hotpotqa,4,0.5,2.0,2.0,0.0,2.0,1359.0,3.0,396
108,1,396:89576,mixed,89576,hotpotqa,1,0.125,3.625,4.0,0.0,5.375,3104.375,4.625,396
108,1,397:161366,mixed,161366,hotpotqa,6,0.75,4.75,4.0,0.0,5.75,3795.25,5.75,397
108,1,397:82314,mixed,82314,hotpotqa,6,0.75,1.75,2.0,0.0,2.75,1809.875,2.75,397
108,1,390:169551,efficiency,169551,hotpotqa,8,1.0,1.125,1.125,1.0,2.125,1627.875,2.125,390
108,2,390:39778,mixed,39778,nq,5,0.625,1.0,1.0,0.0,2.0,1281.625,2.0,390
108,2,390:51809,mixed,51809,nq,2,0.25,1.0,1.0,0.0,2.0,1136.5,2.0,390
108,2,390:91491,mixed,91491,hotpotqa,7,0.875,3.0,3.2857142857142856,3.0,4.0,2525.375,4.0,390
108,2,390:150616,mixed,150616,hotpotqa,1,0.125,2.0,2.0,0.0,2.0,1362.125,3.0,390
108,2,390:106757,mixed,106757,hotpotqa,3,0.375,2.0,2.0,0.0,3.0,1861.5,3.0,390
108,2,390:114441,mixed,114441,hotpotqa,6,0.75,1.0,1.0,0.0,1.0,798.5,2.0,390
108,2,391:2944,mixed,2944,nq,7,0.875,1.125,1.0,0.0,2.0,1167.625,2.125,391
108,2,391:67465,mixed,67465,nq,7,0.875,2.0,2.0,0.0,2.0,1259.375,3.0,391
108,2,392:46623,mixed,46623,nq,3,0.375,1.625,1.0,0.0,2.625,1706.5,2.625,392
108,2,392:142316,mixed,142316,hotpotqa,2,0.25,3.25,4.0,0.0,3.25,2009.75,4.25,392
108,2,393:131683,mixed,131683,hotpotqa,4,0.5,2.5,3.0,0.0,4.0,2428.25,3.5,393
108,2,393:145178,mixed,145178,hotpotqa,1,0.125,3.0,3.0,0.0,4.0,2351.25,4.0,393
108,2,393:41333,mixed,41333,nq,1,0.125,1.875,1.0,0.0,1.875,1073.375,2.875,393
108,2,393:155687,mixed,155687,hotpotqa,4,0.5,1.0,1.0,0.0,2.0,1428.25,2.0,393
108,2,393:65486,mixed,65486,nq,1,0.125,1.0,1.0,0.0,2.0,1250.75,2.0,393
108,2,393:130317,mixed,130317,hotpotqa,3,0.375,3.0,3.0,0.0,3.0,1948.875,4.0,393
108,2,394:57042,mixed,57042,nq,5,0.625,2.0,2.0,0.0,2.0,1254.5,3.0,394
108,2,394:94617,mixed,94617,hotpotqa,7,0.875,3.0,3.0,0.0,3.0,2149.5,4.0,394
108,2,394:116358,mixed,116358,hotpotqa,5,0.625,2.0,2.0,0.0,3.0,1906.75,3.0,394
108,2,394:20212,mixed,20212,nq,1,0.125,4.875,5.0,0.0,5.375,3173.375,5.875,394
108,2,394:52282,mixed,52282,nq,4,0.5,3.0,3.0,0.0,3.0,1913.875,4.0,394
108,2,395:2245,mixed,2245,nq,2,0.25,1.0,1.0,0.0,3.0,1768.0,2.0,395
108,2,395:56735,mixed,56735,nq,1,0.125,1.0,1.0,0.0,2.0,1147.625,2.0,395
108,2,395:124669,mixed,124669,hotpotqa,5,0.625,3.625,4.0,0.0,3.625,2296.0,4.625,395
108,2,395:71164,mixed,71164,nq,4,0.5,3.0,3.0,0.0,3.0,1767.0,4.0,395
108,2,396:52289,mixed,52289,nq,2,0.25,1.0,1.0,0.0,1.0,800.5,2.0,396
108,2,396:163596,mixed,163596,hotpotqa,1,0.125,2.875,2.0,0.0,3.875,2372.375,3.875,396
108,2,396:155785,mixed,155785,hotpotqa,4,0.5,2.0,2.0,0.0,2.0,1359.0,3.0,396
108,2,396:89576,mixed,89576,hotpotqa,1,0.125,3.625,4.0,0.0,5.375,3104.375,4.625,396
108,2,397:161366,mixed,161366,hotpotqa,6,0.75,4.75,4.0,0.0,5.75,3795.25,5.75,397
108,2,390:169551,efficiency,169551,hotpotqa,8,1.0,1.125,1.125,1.0,2.125,1627.875,2.125,390
108,2,390:151295,efficiency,151295,hotpotqa,8,1.0,1.5,1.5,1.0,2.0,1287.0,2.5,390
108,3,390:39778,mixed,39778,nq,5,0.625,1.0,1.0,0.0,2.0,1281.625,2.0,390
108,3,390:51809,mixed,51809,nq,2,0.25,1.0,1.0,0.0,2.0,1136.5,2.0,390
108,3,390:91491,mixed,91491,hotpotqa,7,0.875,3.0,3.2857142857142856,3.0,4.0,2525.375,4.0,390
108,3,390:150616,mixed,150616,hotpotqa,1,0.125,2.0,2.0,0.0,2.0,1362.125,3.0,390
108,3,390:106757,mixed,106757,hotpotqa,3,0.375,2.0,2.0,0.0,3.0,1861.5,3.0,390
108,3,390:114441,mixed,114441,hotpotqa,6,0.75,1.0,1.0,0.0,1.0,798.5,2.0,390
108,3,391:2944,mixed,2944,nq,7,0.875,1.125,1.0,0.0,2.0,1167.625,2.125,391
108,3,391:67465,mixed,67465,nq,7,0.875,2.0,2.0,0.0,2.0,1259.375,3.0,391
108,3,392:46623,mixed,46623,nq,3,0.375,1.625,1.0,0.0,2.625,1706.5,2.625,392
108,3,392:142316,mixed,142316,hotpotqa,2,0.25,3.25,4.0,0.0,3.25,2009.75,4.25,392
108,3,393:131683,mixed,131683,hotpotqa,4,0.5,2.5,3.0,0.0,4.0,2428.25,3.5,393
108,3,393:145178,mixed,145178,hotpotqa,1,0.125,3.0,3.0,0.0,4.0,2351.25,4.0,393
108,3,393:41333,mixed,41333,nq,1,0.125,1.875,1.0,0.0,1.875,1073.375,2.875,393
108,3,393:155687,mixed,155687,hotpotqa,4,0.5,1.0,1.0,0.0,2.0,1428.25,2.0,393
108,3,393:65486,mixed,65486,nq,1,0.125,1.0,1.0,0.0,2.0,1250.75,2.0,393
108,3,393:130317,mixed,130317,hotpotqa,3,0.375,3.0,3.0,0.0,3.0,1948.875,4.0,393
108,3,394:57042,mixed,57042,nq,5,0.625,2.0,2.0,0.0,2.0,1254.5,3.0,394
108,3,394:94617,mixed,94617,hotpotqa,7,0.875,3.0,3.0,0.0,3.0,2149.5,4.0,394
108,3,394:116358,mixed,116358,hotpotqa,5,0.625,2.0,2.0,0.0,3.0,1906.75,3.0,394
108,3,394:20212,mixed,20212,nq,1,0.125,4.875,5.0,0.0,5.375,3173.375,5.875,394
108,3,394:52282,mixed,52282,nq,4,0.5,3.0,3.0,0.0,3.0,1913.875,4.0,394
108,3,395:2245,mixed,2245,nq,2,0.25,1.0,1.0,0.0,3.0,1768.0,2.0,395
108,3,395:56735,mixed,56735,nq,1,0.125,1.0,1.0,0.0,2.0,1147.625,2.0,395
108,3,395:124669,mixed,124669,hotpotqa,5,0.625,3.625,4.0,0.0,3.625,2296.0,4.625,395
108,3,395:71164,mixed,71164,nq,4,0.5,3.0,3.0,0.0,3.0,1767.0,4.0,395
108,3,396:52289,mixed,52289,nq,2,0.25,1.0,1.0,0.0,1.0,800.5,2.0,396
108,3,396:163596,mixed,163596,hotpotqa,1,0.125,2.875,2.0,0.0,3.875,2372.375,3.875,396
108,3,396:155785,mixed,155785,hotpotqa,4,0.5,2.0,2.0,0.0,2.0,1359.0,3.0,396
108,3,396:89576,mixed,89576,hotpotqa,1,0.125,3.625,4.0,0.0,5.375,3104.375,4.625,396
108,3,390:169551,efficiency,169551,hotpotqa,8,1.0,1.125,1.125,1.0,2.125,1627.875,2.125,390
108,3,390:151295,efficiency,151295,hotpotqa,8,1.0,1.5,1.5,1.0,2.0,1287.0,2.5,390
108,3,392:23749,efficiency,23749,nq,8,1.0,1.75,1.75,1.0,1.75,1127.875,2.75,392
108,4,390:39778,mixed,39778,nq,5,0.625,1.0,1.0,0.0,2.0,1281.625,2.0,390
108,4,390:51809,mixed,51809,nq,2,0.25,1.0,1.0,0.0,2.0,1136.5,2.0,390
108,4,390:91491,mixed,91491,hotpotqa,7,0.875,3.0,3.2857142857142856,3.0,4.0,2525.375,4.0,390
108,4,390:150616,mixed,150616,hotpotqa,1,0.125,2.0,2.0,0.0,2.0,1362.125,3.0,390
108,4,390:106757,mixed,106757,hotpotqa,3,0.375,2.0,2.0,0.0,3.0,1861.5,3.0,390
108,4,390:114441,mixed,114441,hotpotqa,6,0.75,1.0,1.0,0.0,1.0,798.5,2.0,390
108,4,391:2944,mixed,2944,nq,7,0.875,1.125,1.0,0.0,2.0,1167.625,2.125,391
108,4,391:67465,mixed,67465,nq,7,0.875,2.0,2.0,0.0,2.0,1259.375,3.0,391
108,4,392:46623,mixed,46623,nq,3,0.375,1.625,1.0,0.0,2.625,1706.5,2.625,392
108,4,392:142316,mixed,142316,hotpotqa,2,0.25,3.25,4.0,0.0,3.25,2009.75,4.25,392
108,4,393:131683,mixed,131683,hotpotqa,4,0.5,2.5,3.0,0.0,4.0,2428.25,3.5,393
108,4,393:145178,mixed,145178,hotpotqa,1,0.125,3.0,3.0,0.0,4.0,2351.25,4.0,393
108,4,393:41333,mixed,41333,nq,1,0.125,1.875,1.0,0.0,1.875,1073.375,2.875,393
108,4,393:155687,mixed,155687,hotpotqa,4,0.5,1.0,1.0,0.0,2.0,1428.25,2.0,393
108,4,393:65486,mixed,65486,nq,1,0.125,1.0,1.0,0.0,2.0,1250.75,2.0,393
108,4,393:130317,mixed,130317,hotpotqa,3,0.375,3.0,3.0,0.0,3.0,1948.875,4.0,393
108,4,394:57042,mixed,57042,nq,5,0.625,2.0,2.0,0.0,2.0,1254.5,3.0,394
108,4,394:94617,mixed,94617,hotpotqa,7,0.875,3.0,3.0,0.0,3.0,2149.5,4.0,394
108,4,394:116358,mixed,116358,hotpotqa,5,0.625,2.0,2.0,0.0,3.0,1906.75,3.0,394
108,4,394:20212,mixed,20212,nq,1,0.125,4.875,5.0,0.0,5.375,3173.375,5.875,394
108,4,394:52282,mixed,52282,nq,4,0.5,3.0,3.0,0.0,3.0,1913.875,4.0,394
108,4,395:2245,mixed,2245,nq,2,0.25,1.0,1.0,0.0,3.0,1768.0,2.0,395
108,4,395:56735,mixed,56735,nq,1,0.125,1.0,1.0,0.0,2.0,1147.625,2.0,395
108,4,395:124669,mixed,124669,hotpotqa,5,0.625,3.625,4.0,0.0,3.625,2296.0,4.625,395
108,4,395:71164,mixed,71164,nq,4,0.5,3.0,3.0,0.0,3.0,1767.0,4.0,395
108,4,396:52289,mixed,52289,nq,2,0.25,1.0,1.0,0.0,1.0,800.5,2.0,396
108,4,396:163596,mixed,163596,hotpotqa,1,0.125,2.875,2.0,0.0,3.875,2372.375,3.875,396
108,4,396:155785,mixed,155785,hotpotqa,4,0.5,2.0,2.0,0.0,2.0,1359.0,3.0,396
108,4,390:169551,efficiency,169551,hotpotqa,8,1.0,1.125,1.125,1.0,2.125,1627.875,2.125,390
108,4,390:151295,efficiency,151295,hotpotqa,8,1.0,1.5,1.5,1.0,2.0,1287.0,2.5,390
108,4,392:23749,efficiency,23749,nq,8,1.0,1.75,1.75,1.0,1.75,1127.875,2.75,392
108,4,392:153178,efficiency,153178,hotpotqa,8,1.0,1.125,1.125,1.0,2.125,1317.0,2.125,392
109,0,398:48768,mixed,48768,nq,3,0.375,2.25,2.0,0.0,3.25,2181.625,3.25,398
109,0,398:164935,mixed,164935,hotpotqa,7,0.875,4.0,4.0,0.0,4.0,2663.25,5.0,398
109,0,398:77769,mixed,77769,nq,2,0.25,1.75,1.0,0.0,2.0,1245.5,2.75,398
109,0,398:152006,mixed,152006,hotpotqa,2,0.25,1.0,1.0,0.0,2.0,1417.75,2.0,398
109,0,399:69750,mixed,69750,nq,4,0.5,1.0,1.0,0.0,1.0,824.5,2.0,399
109,0,400:42775,mixed,42775,nq,5,0.625,2.0,2.0,0.0,3.0,1858.0,3.0,400
109,0,401:21101,mixed,21101,nq,7,0.875,1.0,1.0,0.0,2.0,1245.25,2.0,401
109,0,401:84054,mixed,84054,hotpotqa,6,0.75,4.75,5.0,0.0,4.75,3533.0,5.75,401
109,0,401:161429,mixed,161429,hotpotqa,3,0.375,1.0,1.0,0.0,2.0,1284.75,2.0,401
109,0,401:53502,mixed,53502,nq,1,0.125,3.125,4.0,0.0,3.125,2060.25,4.125,401
109,0,402:24490,mixed,24490,nq,5,0.625,1.375,1.0,0.0,1.375,993.5,2.375,402
109,0,402:11751,mixed,11751,nq,2,0.25,1.0,1.0,0.0,3.0,1853.75,2.0,402
109,0,402:76150,mixed,76150,nq,5,0.625,1.0,1.0,0.0,2.0,1259.25,2.0,402
109,0,402:98962,mixed,98962,hotpotqa,3,0.375,2.0,2.0,0.0,2.0,1274.625,3.0,402
109,0,403:128248,mixed,128248,hotpotqa,7,0.875,3.0,3.0,0.0,3.0,1877.75,4.0,403
109,0,403:102365,mixed,102365,hotpotqa,1,0.125,3.25,3.0,0.0,3.25,2072.875,4.25,403
109,0,403:152935,mixed,152935,hotpotqa,4,0.5,3.75,4.0,0.0,3.75,2364.25,4.75,403
109,0,404:104414,mixed,104414,hotpotqa,6,0.75,1.0,1.0,0.0,2.0,1292.5,2.0,404
109,0,404:102895,mixed,102895,hotpotqa,3,0.375,1.0,1.0,0.0,2.0,1257.375,2.0,404
109,0,405:142138,mixed,142138,hotpotqa,7,0.875,1.125,1.0,0.0,2.125,1289.125,2.125,405
109,0,405:31295,mixed,31295,nq,1,0.125,1.875,1.0,0.0,1.875,1421.25,2.875,405
109,0,405:127791,mixed,127791,hotpotqa,2,0.25,1.0,1.0,0.0,2.0,1351.25,2.0,405
109,0,405:38576,mixed,38576,nq,4,0.5,6.0,5.5,3.0,8.0,5348.0,7.0,405
109,0,405:111885,mixed,111885,hotpotqa,1,0.125,1.0,1.0,0.0,2.0,1200.625,2.0,405
109,0,406:140725,mixed,140725,hotpotqa,1,0.125,1.0,1.0,0.0,2.0,1316.875,2.0,406
109,0,406:132694,mixed,132694,hotpotqa,7,0.875,1.0,1.0,0.0,2.0,1282.875,2.0,406
109,0,407:57414,mixed,57414,nq,2,0.25,3.0,3.0,0.0,3.0,2081.0,4.0,407
109,0,407:120890,mixed,120890,hotpotqa,7,0.875,1.25,1.2857142857142858,2.0,2.25,1374.75,2.25,407
109,0,407:158609,mixed,158609,hotpotqa,1,0.125,2.0,2.0,0.0,3.0,1729.75,3.0,407
109,0,408:95493,mixed,95493,hotpotqa,7,0.875,1.0,1.0,0.0,2.0,1239.375,2.0,408
109,0,408:143614,mixed,143614,hotpotqa,2,0.25,2.75,2.0,0.0,4.5,1953.25,3.75,408
109,0,408:118743,mixed,118743,hotpotqa,6,0.75,2.75,2.6666666666666665,1.0,2.75,1747.0,3.75,408
109,1,398:48768,mixed,48768,nq,3,0.375,2.25,2.0,0.0,3.25,2181.625,3.25,398
109,1,398:164935,mixed,164935,hotpotqa,7,0.875,4.0,4.0,0.0,4.0,2663.25,5.0,398
109,1,398:77769,mixed,77769,nq,2,0.25,1.75,1.0,0.0,2.0,1245.5,2.75,398
109,1,398:152006,mixed,152006,hotpotqa,2,0.25,1.0,1.0,0.0,2.0,1417.75,2.0,398
109,1,399:69750,mixed,69750,nq,4,0.5,1.0,1.0,0.0,1.0,824.5,2.0,399
109,1,400:42775,mixed,42775,nq,5,0.625,2.0,2.0,0.0,3.0,1858.0,3.0,400
109,1,401:21101,mixed,21101,nq,7,0.875,1.0,1.0,0.0,2.0,1245.25,2.0,401
109,1,401:84054,mixed,84054,hotpotqa,6,0.75,4.75,5.0,0.0,4.75,3533.0,5.75,401
109,1,401:161429,mixed,161429,hotpotqa,3,0.375,1.0,1.0,0.0,2.0,1284.75,2.0,401
109,1,401:53502,mixed,53502,nq,1,0.125,3.125,4.0,0.0,3.125,2060.25,4.125,401
109,1,402:24490,mixed,24490,nq,5,0.625,1.375,1.0,0.0,1.375,993.5,2.375,402
109,1,402:11751,mixed,11751,nq,2,0.25,1.0,1.0,0.0,3.0,1853.75,2.0,402
109,1,402:76150,mixed,76150,nq,5,0.625,1.0,1.0,0.0,2.0,1259.25,2.0,402
109,1,402:98962,mixed,98962,hotpotqa,3,0.375,2.0,2.0,0.0,2.0,1274.625,3.0,402
109,1,403:128248,mixed,128248,hotpotqa,7,0.875,3.0,3.0,0.0,3.0,1877.75,4.0,403
109,1,403:102365,mixed,102365,hotpotqa,1,0.125,3.25,3.0,0.0,3.25,2072.875,4.25,403
109,1,403:152935,mixed,152935,hotpotqa,4,0.5,3.75,4.0,0.0,3.75,2364.25,4.75,403
109,1,404:104414,mixed,104414,hotpotqa,6,0.75,1.0,1.0,0.0,2.0,1292.5,2.0,404
109,1,404:102895,mixed,102895,hotpotqa,3,0.375,1.0,1.0,0.0,2.0,1257.375,2.0,404
109,1,405:142138,mixed,142138,hotpotqa,7,0.875,1.125,1.0,0.0,2.125,1289.125,2.125,405
109,1,405:31295,mixed,31295,nq,1,0.125,1.875,1.0,0.0,1.875,1421.25,2.875,405
109,1,405:127791,mixed,127791,hotpotqa,2,0.25,1.0,1.0,0.0,2.0,1351.25,2.0,405
109,1,405:38576,mixed,38576,nq,4,0.5,6.0,5.5,3.0,8.0,5348.0,7.0,405
109,1,405:111885,mixed,111885,hotpotqa,1,0.125,1.0,1.0,0.0,2.0,1200.625,2.0,405
109,1,406:140725,mixed,140725,hotpotqa,1,0.125,1.0,1.0,0.0,2.0,1316.875,2.0,406
109,1,406:132694,mixed,132694,hotpotqa,7,0.875,1.0,1.0,0.0,2.0,1282.875,2.0,406
109,1,407:57414,mixed,57414,nq,2,0.25,3.0,3.0,0.0,3.0,2081.0,4.0,407
109,1,407:120890,mixed,120890,hotpotqa,7,0.875,1.25,1.2857142857142858,2.0,2.25,1374.75,2.25,407
109,1,407:158609,mixed,158609,hotpotqa,1,0.125,2.0,2.0,0.0,3.0,1729.75,3.0,407
109,1,408:95493,mixed,95493,hotpotqa,7,0.875,1.0,1.0,0.0,2.0,1239.375,2.0,408
109,1,408:143614,mixed,143614,hotpotqa,2,0.25,2.75,2.0,0.0,4.5,1953.25,3.75,408
109,1,399:114375,efficiency,114375,hotpotqa,8,1.0,1.25,1.25,1.0,2.25,1378.75,2.25,399
109,2,398:48768,mixed,48768,nq,3,0.375,2.25,2.0,0.0,3.25,2181.625,3.25,398
109,2,398:164935,mixed,164935,hotpotqa,7,0.875,4.0,4.0,0.0,4.0,2663.25,5.0,398
109,2,398:77769,mixed,77769,nq,2,0.25,1.75,1.0,0.0,2.0,1245.5,2.75,398
109,2,398:152006,mixed,152006,hotpotqa,2,0.25,1.0,1.0,0.0,2.0,1417.75,2.0,398
109,2,399:69750,mixed,69750,nq,4,0.5,1.0,1.0,0.0,1.0,824.5,2.0,399
109,2,400:42775,mixed,42775,nq,5,0.625,2.0,2.0,0.0,3.0,1858.0,3.0,400
109,2,401:21101,mixed,21101,nq,7,0.875,1.0,1.0,0.0,2.0,1245.25,2.0,401
109,2,401:84054,mixed,84054,hotpotqa,6,0.75,4.75,5.0,0.0,4.75,3533.0,5.75,401
109,2,401:161429,mixed,161429,hotpotqa,3,0.375,1.0,1.0,0.0,2.0,1284.75,2.0,401
109,2,401:53502,mixed,53502,nq,1,0.125,3.125,4.0,0.0,3.125,2060.25,4.125,401
109,2,402:24490,mixed,24490,nq,5,0.625,1.375,1.0,0.0,1.375,993.5,2.375,402
109,2,402:11751,mixed,11751,nq,2,0.25,1.0,1.0,0.0,3.0,1853.75,2.0,402
109,2,402:76150,mixed,76150,nq,5,0.625,1.0,1.0,0.0,2.0,1259.25,2.0,402
109,2,402:98962,mixed,98962,hotpotqa,3,0.375,2.0,2.0,0.0,2.0,1274.625,3.0,402
109,2,403:128248,mixed,128248,hotpotqa,7,0.875,3.0,3.0,0.0,3.0,1877.75,4.0,403
109,2,403:102365,mixed,102365,hotpotqa,1,0.125,3.25,3.0,0.0,3.25,2072.875,4.25,403
109,2,403:152935,mixed,152935,hotpotqa,4,0.5,3.75,4.0,0.0,3.75,2364.25,4.75,403
109,2,404:104414,mixed,104414,hotpotqa,6,0.75,1.0,1.0,0.0,2.0,1292.5,2.0,404
109,2,404:102895,mixed,102895,hotpotqa,3,0.375,1.0,1.0,0.0,2.0,1257.375,2.0,404
109,2,405:142138,mixed,142138,hotpotqa,7,0.875,1.125,1.0,0.0,2.125,1289.125,2.125,405
109,2,405:31295,mixed,31295,nq,1,0.125,1.875,1.0,0.0,1.875,1421.25,2.875,405
109,2,405:127791,mixed,127791,hotpotqa,2,0.25,1.0,1.0,0.0,2.0,1351.25,2.0,405
109,2,405:38576,mixed,38576,nq,4,0.5,6.0,5.5,3.0,8.0,5348.0,7.0,405
109,2,405:111885,mixed,111885,hotpotqa,1,0.125,1.0,1.0,0.0,2.0,1200.625,2.0,405
109,2,406:140725,mixed,140725,hotpotqa,1,0.125,1.0,1.0,0.0,2.0,1316.875,2.0,406
109,2,406:132694,mixed,132694,hotpotqa,7,0.875,1.0,1.0,0.0,2.0,1282.875,2.0,406
109,2,407:57414,mixed,57414,nq,2,0.25,3.0,3.0,0.0,3.0,2081.0,4.0,407
109,2,407:120890,mixed,120890,hotpotqa,7,0.875,1.25,1.2857142857142858,2.0,2.25,1374.75,2.25,407
109,2,407:158609,mixed,158609,hotpotqa,1,0.125,2.0,2.0,0.0,3.0,1729.75,3.0,407
109,2,408:95493,mixed,95493,hotpotqa,7,0.875,1.0,1.0,0.0,2.0,1239.375,2.0,408
109,2,399:114375,efficiency,114375,hotpotqa,8,1.0,1.25,1.25,1.0,2.25,1378.75,2.25,399
109,2,400:140614,efficiency,140614,hotpotqa,8,1.0,1.625,1.625,1.0,2.625,1650.375,2.625,400
109,3,398:48768,mixed,48768,nq,3,0.375,2.25,2.0,0.0,3.25,2181.625,3.25,398
109,3,398:164935,mixed,164935,hotpotqa,7,0.875,4.0,4.0,0.0,4.0,2663.25,5.0,398
109,3,398:77769,mixed,77769,nq,2,0.25,1.75,1.0,0.0,2.0,1245.5,2.75,398
109,3,398:152006,mixed,152006,hotpotqa,2,0.25,1.0,1.0,0.0,2.0,1417.75,2.0,398
109,3,399:69750,mixed,69750,nq,4,0.5,1.0,1.0,0.0,1.0,824.5,2.0,399
109,3,400:42775,mixed,42775,nq,5,0.625,2.0,2.0,0.0,3.0,1858.0,3.0,400
109,3,401:21101,mixed,21101,nq,7,0.875,1.0,1.0,0.0,2.0,1245.25,2.0,401
109,3,401:84054,mixed,84054,hotpotqa,6,0.75,4.75,5.0,0.0,4.75,3533.0,5.75,401
109,3,401:161429,mixed,161429,hotpotqa,3,0.375,1.0,1.0,0.0,2.0,1284.75,2.0,401
109,3,401:53502,mixed,53502,nq,1,0.125,3.125,4.0,0.0,3.125,2060.25,4.125,401
109,3,402:24490,mixed,24490,nq,5,0.625,1.375,1.0,0.0,1.375,993.5,2.375,402
109,3,402:11751,mixed,11751,nq,2,0.25,1.0,1.0,0.0,3.0,1853.75,2.0,402
109,3,402:76150,mixed,76150,nq,5,0.625,1.0,1.0,0.0,2.0,1259.25,2.0,402
109,3,402:98962,mixed,98962,hotpotqa,3,0.375,2.0,2.0,0.0,2.0,1274.625,3.0,402
109,3,403:128248,mixed,128248,hotpotqa,7,0.875,3.0,3.0,0.0,3.0,1877.75,4.0,403
109,3,403:102365,mixed,102365,hotpotqa,1,0.125,3.25,3.0,0.0,3.25,2072.875,4.25,403
109,3,403:152935,mixed,152935,hotpotqa,4,0.5,3.75,4.0,0.0,3.75,2364.25,4.75,403
109,3,404:104414,mixed,104414,hotpotqa,6,0.75,1.0,1.0,0.0,2.0,1292.5,2.0,404
